1619,629094.9,4519313,1019.15
1620,629089.4,4519314,1019.78
1621,629084.2,4519313,1019.83
1622,629078.5,4519312,1019.51
1623,629073.9,4519309,1018.97
1624,629076.1,4519304,1018.4
1625,629080.8,4519302,1019.06
1626,629076.4,4519305,1019.08
1627,629074.4,4519310,1018.92
1628,629070.8,4519315,1019.6
1629,629065.3,4519316,1019.39
1630,629062.6,4519310,1019.7
1631,629062.2,4519305,1018.88
1632,629063.6,4519300,1019.48
1633,629062.3,4519294,1019.65
1634,629102.8,4519531,1018.89
1635,629105.3,4519536,1018.71
1636,629105.9,4519541,1019.01
1637,629104.3,4519547,1018.8
1638,629106.7,4519551,1018.65
1639,629109.3,4519556,1018.46
1640,629114.3,4519557,1018.07
1641,629118.3,4519560,1018.81
1642,629273.1,4519743,1019.22
1643,629270.7,4519748,1019.42
